"scientific_name","rank","species_name","species_name_fishbase","genus_name","genus_name_fishbase","family_name","10001","20001","20002","20003","30001","30002","40001","40002","50001","50002","50003","70001","70002","70003","70004","70005","70006","80001","80002","90004","90005","90006","90007","90008","90009"
"Dasyatidae","family",NA,NA,NA,NA,"Dasyatidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Dasyatis","genus",NA,NA,"Dasyatis","Dasyatis","Dasyatidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Dasyatis marmorata","species","Dasyatis marmorata","Dasyatis marmorata","Dasyatis","Dasyatis","Dasyatidae",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dasyatis pastinaca","species","Dasyatis pastinaca","Dasyatis pastinaca","Dasyatis","Dasyatis","Dasyatidae",1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"Dasyatis tortonesei","species","Dasyatis tortonesei","Dasyatis tortonesei","Dasyatis","Dasyatis","Dasyatidae",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"Decapterus","genus",NA,NA,"Decapterus","Decapterus","Carangidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deltentosteus","genus",NA,NA,"Deltentosteus","Deltentosteus","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"Deltentosteus collonianus","species","Deltentosteus collonianus","Deltentosteus collonianus","Deltentosteus","Deltentosteus","Gobiidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"Dentex","genus",NA,NA,"Dentex","Dentex","Sparidae",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diaphus","genus",NA,NA,"Diaphus","Diaphus","Myctophidae",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diaphus holti","species","Diaphus holti","Diaphus holti","Diaphus","Diaphus","Myctophidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Diaphus rafinesquii","species","Diaphus rafinesquii","Diaphus rafinesquii","Diaphus","Diaphus","Myctophidae",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dicentrarchus","genus",NA,NA,"Dicentrarchus","Dicentrarchus","Moronidae",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"Dicentrarchus labrax","species","Dicentrarchus labrax","Dicentrarchus labrax","Dicentrarchus","Dicentrarchus","Moronidae",0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1
"Diplodus","genus",NA,NA,"Diplodus","Diplodus","Sparidae",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Diplodus annularis","species","Diplodus annularis","Diplodus annularis","Diplodus","Diplodus","Sparidae",0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"Diplodus cervinus","species","Diplodus cervinus","Diplodus cervinus","Diplodus","Diplodus","Sparidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Diplodus holbrookii","species","Diplodus holbrookii","Diplodus holbrookii","Diplodus","Diplodus","Sparidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Diplodus puntazzo","species","Diplodus puntazzo","Diplodus puntazzo","Diplodus","Diplodus","Sparidae",0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"Diplodus vulgaris","species","Diplodus vulgaris","Diplodus vulgaris","Diplodus","Diplodus","Sparidae",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Dussumieria","genus",NA,NA,"Dussumieria","Dussumieria","Dussumieriidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Echelus myrus","species","Echelus myrus","Echelus myrus","Echelus","Echelus","Ophichthidae",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Echiichthys vipera","species","Echiichthys vipera","Echiichthys vipera","Echiichthys","Echiichthys","Trachinidae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Enchelycore anatina","species","Enchelycore anatina","Enchelycore anatina","Enchelycore","Enchelycore","Muraenidae",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Encrasicholina","genus",NA,NA,"Encrasicholina","Encrasicholina","Engraulidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Encrasicholina punctifer","species","Encrasicholina punctifer","Encrasicholina punctifer","Encrasicholina","Encrasicholina","Engraulidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Engraulis","genus",NA,NA,"Engraulis","Engraulis","Engraulidae",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Engraulis encrasicolus","species","Engraulis encrasicolus","Engraulis encrasicolus","Engraulis","Engraulis","Engraulidae",0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
"Epinephelus","genus",NA,NA,"Epinephelus","Epinephelus","Serranidae",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
"Epinephelus aeneus","species","Epinephelus aeneus","Epinephelus aeneus","Epinephelus","Epinephelus","Serranidae",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Epinephelus costae","species","Epinephelus costae","Epinephelus costae","Epinephelus","Epinephelus","Serranidae",0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"Epinephelus marginatus","species","Epinephelus marginatus","Epinephelus marginatus","Epinephelus","Epinephelus","Serranidae",0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1
"Equulites klunzingeri","species","Equulites klunzingeri","Equulites klunzingeri","Equulites","Equulites","Leiognathidae",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etrumeus","genus",NA,NA,"Etrumeus","Etrumeus","Dussumieriidae",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
